id	code	name	rufname	rasse	geschlecht	geburtsdatum	gewicht_kg	groesse_cm	kunden_id	trainingsziele	notizen	felltyp	kastriert	fellfarbe	groesse_typ	herkunft	chip_nummer	created_at	updated_at	schema_version	version	status
019b6fbf-c2b9-7acd-9cfc-16efc9708eb4	DT-262	Daisy	Daisy	American Staffordshire Terrier	W	2010-03-16	0.00	NULL	019b6f8b-fc48-7aab-8c38-284a51fed7c6			kurzhaar	NULL	hell gestromt		Hund	945000000425781			1	0	
019b6fbf-c2b9-7ada-84db-773e139eee95	DT-344	Idefix	Idefix	Appenzeller Sennenhund Mischling	M	2007-06-02	0.00	NULL	019b6f8b-fc49-7d95-a646-6755717d58a4			kurzhaar	1	tricolor schwarz		Hund	756097200126268			1	0	
019b6fbf-c2b9-7ae7-a139-14315268fd6a	DT-209	Maya	Maya	Siberian Husky	W	2012-03-07	0.00	NULL	019b6f8b-fc47-72c3-bb6c-8257ee334813			halblanghaar	0	grau weiss		Hund	756097200134372			1	0	
019b6fbf-c2b9-7af7-87e2-311d236e48e8	DT-307	Azzurro	Azzurro	Australian Shepherd Dog	M	2006-01-18	0.00	NULL	019b6f8b-fc49-769f-bcc4-d944935be619			halblanghaar	NULL			Hund				1	0	
019b6fbf-c2b9-7b20-8f94-6ad654b929b5	DT-271	Aashka	Aashka	Hovawart	W	2009-07-09	0.00	NULL	019b6f8b-fc49-7854-844b-8c721cd00ee3			langhaar	NULL	schwarz marken		Hund	276098102763536			1	0	
019b6fbf-c2b9-7b3f-9d40-d8ccaffdf2f9	DT-181	Charly	Charly	Australian Shepherd x Border Collie	M	2008-01-01	0.00	NULL	019b6f8b-fc48-7883-b82b-e886de43ef3e			langhaar	NULL	schwarz-weiss		Hund	276093400222065			1	0	
019b6fbf-c2b9-7b7c-b7f9-08733e6ebde6	DT-175	Gazal	Gazal	Anglo-Francais de Petite Vénerie	M	2011-06-05	0.00	NULL	019b6f8b-fc48-7f27-bc02-7c1cf95bb52e			kurzhaar	1	tricolor braun		Hund				1	0	
019b6fbf-c2b9-7ba9-bd49-ba4ec9c7c99f	DT-331	Cedor vom Grostal	Cedor	Alpenländische Dachsbracke	M	2009-03-10	0.00	NULL	019b6f8b-fc49-7ebe-9b4f-c0a54341370f				1			Hund				1	0	
019b6fbf-c2b9-7bde-a9c7-82c09b726823	DT-327	Higgins	Higgins	Beagle	M	2006-08-27	0.00	NULL	019b6f8b-fc49-7b51-be72-7d69f7164d2b			kurzhaar	NULL			Hund				1	0	
019b6fbf-c2b9-7be0-9c4c-ed3610d9d782	DT-295	Ché	Ché	Irish Terrier	M	2008-08-31	0.00	NULL	019b6f8b-fc49-733c-9235-6665b459a6ef			lockig-gekraust	NULL	beige		Hund				1	0	
019b6fbf-c2b9-7c04-a084-734539694270	DT-233	Woody v. Defuns	Woody	Border Collie	M	2011-12-11	0.00	NULL	019b6f8b-fc47-7769-b2ce-ed0a862b1a59			langhaar	0	tricolor schwarz		Hund	756098100548765			1	0	
019b6fbf-c2b9-7c07-a930-1e53157949e1	DT-169	Fynn	Fynn	Bichon Bologneser	M	2011-05-27	0.00	NULL	019b6f8b-fc48-78ad-a4dd-8f77a8eadde5			lockig-gekraust	0	weiss		Hund	939000010198639			1	0	
019b6fbf-c2b9-7c19-9f95-29d4083167f8	DT-269	Ambitious'N'Delightfully	Banshee	Französische Bulldogge	H	2012-09-19	0.00	NULL	019b6f8b-fc48-7796-b264-e2653f422352			kurzhaarig	NULL	reverse- hell gestromt		Hund	756098500080399			1	0	
019b6fbf-c2b9-7c19-aa7e-e2bd956f5ec1	DT-174	Schneeball	Schneeball	Samojede	W	2011-05-20	0.00	NULL	019b6f8b-fc48-785a-8595-fd9dcb2ee3e7			langhaar	0	weiss		Hund	756097200149193			1	0	
019b6fbf-c2b9-7c29-abc1-c19023b65baa	DT-204	Chester	Chester	Cocker Spaniel	M	2011-10-28	0.00	NULL	019b6f8b-fc48-77b9-9272-6e3f1a78b85e			langhaar	0	hellbraun		Hund	756094500213655			1	0	
019b6fbf-c2b9-7c4d-8cfa-c7a1eea83466	DT-195	Acki	Acki	Zwergpudel	M	2004-11-01	0.00	NULL	019b6f8b-fc48-77ef-90da-be971dc04bca			lockig-gekraust	NULL	beige		Hund				1	0	
019b6fbf-c2b9-7c56-948e-9af40bb14c06	DT-289	Tara	Tara	Labrador Retriever	W	2008-09-12	0.00	NULL	019b6f8b-fc49-7840-b953-7955d3546c55			kurzhaar	NULL	schwarz		Hund				1	0	
019b6fbf-c2b9-7c58-9873-f50f7c14e81a	DT-217	Subi	Subi	Französische Bulldogge	W	2012-03-17	0.00	NULL	019b6f8b-fc48-7a57-97df-29d2fa678b8b			kurzhaar	0	schwarz weisse Abzeichen		Hund	900032001250294			1	0	
019b6fbf-c2b9-7c75-b360-aeeaa2e470f8	DT-229	Meli	Meli	Boxer	W	2012-04-21	0.00	NULL	019b6f8b-fc48-7732-998b-1c45fcac13d2			kurzhaar	0	hirschrot		Hund	756098100591710			1	0	
019b6fbf-c2b9-7c7f-bd15-a1e17ddfbbed	DT-320	Amy	Amy	Mischling	W	2012-02-01	0.00	NULL	019b6f8b-fc48-754e-8f73-3adbc5630a1e				NULL			Hund	941000013744825			1	0	
019b6fbf-c2b9-7c95-a9d7-0f4076055b9a	DT-338	Amarok	Amarok	Bergamasker Mischling	M	2012-06-10	0.00	NULL	019b6f8b-fc47-7d67-a127-b1c124ee1367				NULL			Hund	7560972000856			1	0	
019b6fbf-c2b9-7c96-8cff-642796e5cb69	DT-275	Bryan	Bryan	Labrador Retriever	M	2011-08-23	0.00	NULL	019b6f8b-fc49-733e-b306-443d611bc8d1			kurzhaar	NULL	chocholat		Hund	756097200147219			1	0	
019b6fbf-c2b9-7ca5-8dd5-e05adc03fb8a	DT-163	Udjno v. Shenjamo	Udjno	Labrador Retriever	M	2011-12-01	0.00	NULL	019b6f8b-fc48-7593-aa85-d60eff9c8085			kurzhaar	0	gelb		Hund	756094500214665			1	0	
019b6fbf-c2b9-7ce6-bb01-a8a6e45591ea	DT-161	Frodo vom Rottal	Frodo	Grosser Schweizer Sennenhund	M	2003-09-29	0.00	NULL	019b6f8b-fc48-7a5a-80f0-fe7ba8c4c89f			kurzhaar	1	braun weiss		Hund				1	0	
019b6fbf-c2b9-7cef-8cd1-8fa99235a71b	DT-287	Toby	Toby	Berner Sennenmix	M	2007-08-16	0.00	NULL	019b6f8b-fc49-7c06-bcfd-080c5feda966			lockig-gekraust	NULL			Hund				1	0	
019b6fbf-c2b9-7d01-aef0-04825c458c58	DT-261	Aldavinur Frekja	Frekia	Samojede	H	2012-05-22	0.00	NULL	019b6f8b-fc48-711c-b8ba-0e67db573845			langhaar	0	weiss		Hund	756098100604554			1	0	
019b6fbf-c2b9-7d08-8bc8-ece8f8b016d6	DT-321	Sira	Sira	Labrador Retriever X	W	2001-11-03	0.00	NULL	019b6f8b-fc49-7991-bb36-af494b5be9dc				NULL			Hund	985100008448291			1	0	
019b6fbf-c2b9-7d35-a61e-88903453f817	DT-270	Momo	Momo	Mittelpudel	W	2011-12-04	0.00	NULL	019b6f8b-fc49-74ef-b9e3-14d0d225fb64			lang, gelockt	NULL	schwarz-weiss		Hund	276097202220676			1	0	
019b6fbf-c2b9-7d5e-aa03-fcfb78baba89	DT-241	Scalloway`s Lascar	Lascar	Tervueren / Belgischer Schäferhund	M	2012-06-25	0.00	NULL	019b6f8b-fc48-7bb7-a615-d9d3a841371b			langhaar	0	braun mit Brand		Hund	756097200155563			1	0	
019b6fbf-c2b9-7d62-8fc6-19ed9f002d94	DT-258	Geordy von der Savrazenen	Geordy	Irish Wolfhound	M	2012-07-10	0.00	NULL	019b6f8b-fc48-73f1-8e2e-801ebe2d9afd			rauhaar	NULL	crème		Hund	276098104485890			1	0	
019b6fbf-c2b9-7d80-9a6c-e3e0ea2b92b7	DT-305	Lea v. Luxatori	Lea	Magyar Vizsla	W	2008-06-28	0.00	NULL	019b6f8b-fc49-7b4f-86d8-e8b1ff605a69			kurzhaar	NULL			Hund				1	0	
019b6fbf-c2b9-7d8c-a06b-7c4699a8b757	DT-224	Mell	Mell	Malteser	W	2010-05-26	0.00	NULL	019b6f8b-fc48-735a-939e-cf8fb0b10448			halblanghaar	0	weiss		Hund	756098100212220			1	0	
019b6fbf-c2b9-7db7-a2d9-cb1e4c75d114	DT-172	Speedy	Speedy	Französische Bulldogge	M	2011-08-18	0.00	NULL	019b6f8b-fc48-7fb7-ba9a-3fe680843211			kurzhaar	NULL	schwarz-weisse		Hund	939000010232910			1	0	
019b6fbf-c2b9-7db8-b637-36df9d1b71f7	DT-235	Tino	Tino	Neufundländer	M	2008-10-04	0.00	NULL	019b6f8b-fc48-7d7c-882b-bd4201f879b4			langhaar	1	schwarz		Hund	756097200085712			1	0	
019b6fbf-c2b9-7dd4-a106-f549caaa61b2	DT-194	Nala	Nala	Collie	W	2010-05-25	0.00	NULL	019b6f8b-fc48-7d0e-8c67-473217bd30b2			langhaar	NULL			Hund				1	0	
019b6fbf-c2b9-7e3a-9d40-7dea583790ed	DT-276	Hund		Yorkshire Terrier	X		0.00	NULL	019b6f8b-fc49-79f1-8826-8229b39802ed		31.01.2013 rifo: Tel. vom 31.01.2013

Agressiver und wilder Yorki		NULL			Hund				1	0	
019b6fbf-c2b9-7e3f-a77b-854f199c9651	DT-293	Arko	Arko	Brandlbracke	M	2012-05-17	0.00	NULL	019b6f8b-fc49-7b2d-bf47-edcfe55dcd73			kurzhaar	0	schwarz-btaun		Hund	040098100356163			1	0	
019b6fbf-c2b9-7e49-bbd8-c23b8732bc9a	DT-215	Arko	Arko	Brandlbracke	M	2012-05-17	0.00	NULL	019b6f8b-fc48-75c0-9279-d68601d35cb1			kurzhaar	0	schwarz-braun		Hund	040098100356163			1	0	
019b6fbf-c2b9-7e52-9d4b-8cf813da9583	DT-309	Chipo	Chipo	Rhodesian Ridgeback	M	2012-10-01	0.00	NULL	019b6f8b-fc49-7cc6-b7ce-69c1125e2a2c			kurzhaar	NULL			Hund	276098104583806			1	0	
019b6fbf-c2b9-7e7f-bf6f-df0dfc69dfca	DT-199	Gina	Gina	Lagotto Romagnolo	W	2011-08-15	0.00	NULL	019b6f8b-fc48-70fb-a887-f0e27d521b94			lockig-gekraust	0	bianco marrone		Hund	756098500071275			1	0	
019b6fbf-c2b9-7e95-a84e-7e952a6012d8	DT-198	Cheveyo	Cheveyo	Saarlooswolfhond	M	2011-11-01	0.00	NULL	019b6f8b-fc48-702e-aa90-efe846c883ec				NULL			Hund				1	0	
019b6fbf-c2b9-7e9b-8545-6e0b4c9c3b2b	DT-326	Jimbo	Jimbo	Mischling	M	2007-02-01	0.00	NULL	019b6f8b-fc49-7a76-9ddc-b8761e3dd4c1			kurzhaar	1	rotbraun		Hund	756097200138390			1	0	
019b6fbf-c2b9-7eac-ae6a-44204efd96ab	DT-246	Anique	Anique	Labrador Retriever	R	2011-06-24	0.00	NULL	019b6f8b-fc48-7190-b0c8-628f31413b11			kurzhaar	NULL	chocholat		Hund	756 098 100 552 911			1	0	
019b6fbf-c2b9-7ecd-8516-6ccdb38009b7	DT-280	Mäx	Mäx	Beagle	M	2004-07-29	0.00	NULL	019b6f8b-fc48-78de-8a63-7256c6bf23f3			kurzhaar	NULL			Hund				1	0	
019b6fbf-c2b9-7ed0-8fe7-975d7fbb94f0	DT-210	Kira	Kira	Jack-Russell x Dackel Mix	W	2011-11-27	0.00	NULL	019b6f8b-fc48-7c9a-b9b1-a719e686f4ff			kurzhaar	NULL	braun mit Brand		Hund				1	0	
019b6fbf-c2b9-7ee5-86bc-5c0b160949af	DT-272	Rambo	Rambo	Pudel	M	2011-09-01	0.00	NULL	019b6f8b-fc49-7614-917d-b30cadccc6a9				1	harlekin		Hund	276094500018085			1	0	
019b6fbf-c2b9-7ef0-b38e-457578df1aec	DT-310	Sheriff	Sheriff	Mops	M	2011-03-07	0.00	NULL	019b6f8b-fc49-73bb-a549-989a9781f44c				NULL			Hund				1	0	
019b6fbf-c2b9-7f1a-b5fb-b2b9e18c7e8b	DT-238	Murphy	Murphy	Französische Bulldogge	M	2012-06-01	0.00	NULL	019b6f8b-fc48-79ed-8968-f73d67af1b17			kurzhaar	NULL	weiss / schwarz		Hund	981020007210764			1	0	
019b6fbf-c2b9-7f26-9e66-6cc7fc2eb645	DT-296	Pagliaccio	Pagliaccio	Appenzeller x Vorstehhund	M	2005-02-01	0.00	NULL	019b6f8b-fc49-713f-889f-3debfeb21f63			kurzhaar	NULL			Hund				1	0	
019b6fbf-c2b9-7f65-aa66-873d8fc93754	DT-187	"Corwin" Laub	Corwin	Shetland Sheepdog (Sheltie)	M	2012-02-10	0.00	NULL	019b6f8b-fc48-798c-8376-14f2cecfccf3			langhaar	0	tricolor schwarz		Hund	756098500075145			1	0	
019b6fbf-c2b9-7f74-b7b6-c816b8cab95f	DT-222	Aijkira	Aijkira	Labrador Retriever	W	2012-05-07	0.00	NULL	019b6f8b-fc48-7d00-b0ef-2d78663d1705			kurzhaar	0	chocholat		Hund	756095200101436			1	0	
019b6fbf-c2b9-7f75-a284-7370f1457d46	DT-298	Foxli	Foxli	Foxterrier Mix	M	1999-01-01	0.00	NULL	019b6f8b-fc49-7570-af7e-d4f2e4e49e4d				NULL			Hund				1	0	
019b6fbf-c2b9-7f77-b006-0b19b90f358b	DT-263	Amalee	Amalee	Französische Bulldogge	H	2012-09-19	0.00	NULL	019b6f8b-fc48-7555-891c-365d75a4cefc			kurzhaar	NULL	beige		Hund	756 098 500 080 386			1	0	
019b6fbf-c2b9-7f8b-a9ac-732df1ab3097	DT-193	Ben	Ben	Labrador Retriever	M	2011-08-24	0.00	NULL	019b6f8b-fc48-79e7-a686-dcad25c88ddd				NULL			Hund				1	0	
019b6fbf-c2b9-7f9c-90d8-3a2a7432897a	DT-159	Penny	Penny	Labrador Retriever	W	2004-11-26	0.00	NULL	019b6f8b-fc48-76df-919d-ff59da009b90			kurzhaar	NULL			Hund				1	0	
019b6fbf-c2b9-7fb8-9275-d50c603837c9	DT-277	Sydney-Nero	Nero	Labrador Retriever	M	2012-08-18	0.00	NULL	019b6f8b-fc48-74ab-8abd-3f12ee806afb			kurzhaar	NULL	schwarz		Hund	756094500218957			1	0	
019b6fbf-c2b9-7fd7-8c81-f77fda574858	DT-242	Bruce	Bruce	Beagle	M		0.00	NULL	019b6f8b-fc48-78de-8a63-7256c6bf23f3			kurzhaar	0	braun mit Brand		Hund				1	0	
019b6fbf-c2b9-7fd9-bf31-c6a4c3c9eee1	DT-342	Jacki	Jacki	Jack-Russell-Terrier Mix	M	2010-06-20	0.00	NULL	019b6f8b-fc49-7459-b84a-0fe8bedcde0c				NULL			Hund	276094100133694			1	0	
019b6fbf-c2b9-7fdc-914e-f199a50f046c	DT-281	Gowy v. Happy Paradise	Gowy	Airedale Terrier	M	2008-07-14	0.00	NULL	019b6f8b-fc49-7b29-844e-10deda2f7e3e			lockig-gekraust	NULL			Hund				1	0	
019b6fbf-c2b9-7fee-9339-40ec835fa8d3	DT-259	Barka	Barka	Jagdhund Mischling	H	2011-03-01	0.00	NULL	019b6f8b-fc48-712f-a110-155173ef6435			kurzhaar	NULL			Hund	939000010170830			1	0	
019b6fbf-c2ba-7032-a324-7bf97e4e892f	DT-396	Pumba	Pumba	Mops	M	2011-12-23	0.00	NULL	019b6f8b-fc49-72af-8e8c-f79c4d2234f6				NULL			Hund	756098100578402			1	0	
019b6fbf-c2ba-70a1-a4be-1bde9e7cd37c	DT-372	Anni	Änni	Schwarzwälder Schweisshund	W	2011-04-30	0.00	NULL	019b6f8b-fc49-72b6-be90-445dcdd2874a			kurzhaar	NULL	hell gestromt		Hund	982000088383903			1	0	
019b6fbf-c2ba-70b1-841a-7e1d50c42077	DT-127	Balou	Balou	Katalan. Hirtenhund x Collie	M	2010-05-23	0.00	NULL	019b6f8b-fc48-7911-9f5d-8e71c5f880c6			langhaar	NULL	braun		Hund	756097200190923			1	0	
019b6fbf-c2ba-70b7-9580-60939d4cd2c6	DT-365	Kenny	Kenny	Chihuahua	M	2007-06-12	0.00	NULL	019b6f8b-fc49-7880-8c0f-734441daafef				1	beige		Hund	756098100343728			1	0	
019b6fbf-c2ba-710a-8ebc-844e2b328c75	DT-384	Spike	Spike	Bolonka Zwetna	M	2008-07-23	0.00	NULL	019b6f8b-fc49-7521-9817-435fec3969f7			lockig-gekraust	NULL	chocholat		Hund	7560981000418023			1	0	
019b6fbf-c2ba-7114-afee-4a8d7cf8f622	DT-343	Dixi , Doki	Dixie	Dachshund	W	2008-01-01	0.00	NULL	019b6f8b-fc49-7f4a-b509-6a7b552ac56b				1	black & tan		Hund	939000010285853			1	0	
019b6fbf-c2ba-7121-8d3f-1bad8f71f0d2	DT-230	Simba	Simba	Havaneser	M	2012-03-01	0.00	NULL	019b6f8b-fc48-7150-8212-c8b4785dd597			langhaar	0	beige		Hund	756098100554292			1	0	
019b6fbf-c2ba-719c-b971-5edb63e36636	DT-380	Angel	Angel	Samojede	W	2013-06-01	0.00	NULL	019b6f8b-fc48-785a-8595-fd9dcb2ee3e7			langhaar	NULL	weiss		Hund	756098100615009			1	0	
019b6fbf-c2ba-71d5-88fc-142f73582c6d	DT-391	Birka	Birka	Deutscher Schäferhund	W	2013-06-30	0.00	NULL	019b6f8b-fc49-7fb9-9be7-038ed4a783e8			kurzhaar	NULL	braun schwarz		Hund	981189900043289			1	0	
019b6fbf-c2ba-71fb-a345-ca376d9ea40c	DT-357	Jango	Jango	Parson-Russell-Terrier	M	2013-01-09	0.00	NULL	019b6f8b-fc49-7840-9e7f-4f90117b9072			rauhaar	NULL	tricolor braun		Hund	756098100645886			1	0	
019b6fbf-c2ba-7210-8c6e-723964e2ce8e	DT-399	Otesse	Otesse	Rottweiler	W	2013-03-28	0.00	NULL	019b6f8b-fc49-7d70-89cb-1f9b3eec7608				NULL			Hund	941000014575556			1	0	
019b6fbf-c2ba-7225-8fa4-44276647b053	DT-375	Uban	Uban	Mischling	W	2009-09-01	0.00	NULL	019b6f8b-fc49-7a91-9175-9c5ae0f8cac5			kurzhaar	1	beige		Hund	688035000007303			1	0	
019b6fbf-c2ba-7265-8777-8bd0cf6c42ca	DT-386	Franky	Franky	Malteser	M	2013-05-23	0.00	NULL	019b6f8b-fc48-715d-aac3-709d07127991			langhaar	NULL	weiss		Hund	688035000077699			1	0	
019b6fbf-c2ba-7280-b0bd-0c7282938d67	DT-368	Nadjeschda	Nadjeschda	Katalan. Hirtenhund x Collie	W	2013-01-26	0.00	NULL	019b6f8b-fc48-7911-9f5d-8e71c5f880c6			langhaar	NULL	braun		Hund				1	0	
019b6fbf-c2ba-72a8-bd75-8e877f9dc8fe	DT-346	Sky	Sky	Weisser Schweizer Schäferhund	W	2012-01-03	0.00	NULL	019b6f8b-fc49-74ba-a32a-82b910b2c9f5				NULL	weiss		Hund	756098100519049			1	0	
019b6fbf-c2ba-732d-a94b-502086a1d447	DT-385	Fiby	Fiby	Dalmatiner	W		0.00	NULL	019b6f8b-fc49-74f1-9e7a-c36616f1089c			kurzhaar	NULL			Hund				1	0	
019b6fbf-c2ba-7377-bac0-7c15b6ed0e5e	DT-362	Lumpi	Lumpi	Jack-Russell-Terrier	M	2012-11-11	0.00	NULL	019b6f8b-fc49-770d-b596-7efc9110d2c8			kurzhaar	NULL	schwarz-weiss		Hund	756097200135264			1	0	
019b6fbf-c2ba-73ea-8783-85e150aeea1a	DT-371	Struppi	Struppi	Mittelschnauzer	M	2003-08-01	0.00	NULL	019b6f8b-fc49-7bd5-8bdc-327c2d699c64				NULL	salz & pfeffer		Hund	756098100180535			1	0	
019b6fbf-c2ba-73f4-9ba0-9499c6a5e73c	DT-104	Rex	Rex	Altdeutscher Schäferhund	M	2000-09-30	0.00	NULL	019b6f8b-fc48-715d-aac3-709d07127991		22.08.2011 such: Wurde vom Vater ausgebildet. Grundsätzlich eher schwacher Hund im Grundwesen, hat aber gelernt durch Knurren Eindruck zu machen		0			Hund				1	0	
019b6fbf-c2ba-7407-9694-1f34c6e8d493	DT-400	Lenny	Lenny	Mischling	M	2012-07-24	0.00	NULL	019b6f8b-fc47-707f-b2ba-b08ae31162fa				NULL			Hund	900182000179239			1	0	
019b6fbf-c2ba-741b-9227-d1a3df0a5104	DT-383	Emma	Emma	Berner Sennenhund	W	2013-06-09	0.00	NULL	019b6f8b-fc49-7b07-a2a3-0779d66c2683				NULL			Hund	756095200155395			1	0	
019b6fbf-c2ba-74b2-b327-ff2cf728decb	DT-366	Ken vom Hohlen Fels	Ken	Cairn Terrier	M	2013-01-23	0.00	NULL	019b6f8b-fc48-756b-8428-d9a1b1e64047				NULL	weizen		Hund	756098100613047			1	0	
019b6fbf-c2ba-7634-9c0e-133dab65ac24	DT-349	Lissy	Lissy	Chihuahua kurzhaariger Schlag	W	2009-12-01	0.00	NULL	019b6f8b-fc49-750f-a6ec-0e2e74b3d9f9			kurzhaar	NULL	braun mit Brand		Hund	756097200085221			1	0	
019b6fbf-c2ba-7651-a5ec-874f14df1d5d	DT-390	Timmy	Timmy	Havaneser	M	2012-10-24	0.00	NULL	019b6f8b-fc49-7355-a0cd-be4c05a53383				NULL			Hund	900108000666853			1	0	
019b6fbf-c2ba-76ae-b4fd-a7ac6eebfbce	DT-401	Hund		Tibet Terrier	X		0.00	NULL	019b6f8b-fc49-7157-96b5-a7efa8314f5f				NULL			Hund				1	0	
019b6fbf-c2ba-7735-bba5-5ccd0dd4b391	DT-364	Cora	Cora	Schäfer x Labrador	W	2010-01-01	0.00	NULL	019b6f8b-fc49-79ae-bdaa-9809067d7f9c			kurzhaar	NULL	braun		Hund	961001200033012			1	0	
019b6fbf-c2ba-77b2-8f05-88a9c082f269	DT-352	Choco Cannel	Choco	Chihuahua kurzhaariger Schlag	M	2010-05-25	0.00	NULL	019b6f8b-fc49-7e2c-b2bb-c0ff73f83761			kurzhaar	NULL	Dunkelbraun/beige		Hund	756097200077476			1	0	
019b6fbf-c2ba-77b3-904a-f53bddc04053	DT-367	Kamy vom Hohlen Fels	Kamy	Cairn Terrier	W	2013-01-23	0.00	NULL	019b6f8b-fc48-756b-8428-d9a1b1e64047			weizen	NULL			Hund	756098100614146			1	0	
019b6fbf-c2ba-77e5-9cd0-e96442a62a3b	DT-388	Kira	Kira	Wolfspitz	W	2012-09-11	0.00	NULL	019b6f8b-fc49-74fc-8a47-eac408a7e5ad			langhaar	NULL			Hund	276098104590265			1	0	
019b6fbf-c2ba-77e5-a21e-d4cd8e0e572c	DT-381	Artos	Artos	Deutscher Jagdterrier	M	2013-05-01	0.00	NULL	019b6f8b-fc49-7acf-8d04-37b7f5ce94bf				NULL			Hund				1	0	
019b6fbf-c2ba-7852-acf6-0d2e7d37ee4a	DT-395	Shiva	Shiva	Labrador mix	W	2006-01-01	0.00	NULL	019b6f8b-fc49-7104-97ca-cb9306cb830d				NULL			Hund	756098100348774			1	0	
019b6fbf-c2ba-78b4-8d0e-c02e5a1bb381	DT-351	Lylly	Lylli	Chihuahua kurzhaariger Schlag	W	2009-12-01	0.00	NULL	019b6f8b-fc49-78a6-b9c2-4611644af0e2			kurzhaar	NULL	braun mit Brand		Hund	756097200089534			1	0	
019b6fbf-c2ba-78b6-86e4-d9e4048e3778	DT-393	Ilana	Ilana	Deutsche Dogge	W	2007-01-01	0.00	NULL	019b6f8b-fc49-7104-97ca-cb9306cb830d				NULL			Hund	945000000640961			1	0	
019b6fbf-c2ba-78cd-9f1c-d2ab1eed578a	DT-361	Alina	Alina	Yorkshire Terrier x Jack Russell	W	2010-02-18	0.00	NULL	019b6f8b-fc49-741b-9635-3517a94074a5				NULL			Hund	756097200135642			1	0	
019b6fbf-c2ba-78e0-ab74-220f8c8557e4	DT-355	Duke Kiro	Duke	Cairn Terrier	M	2013-01-23	0.00	NULL	019b6f8b-fc49-7041-bf05-b13e32f4a05f			rauhaar	NULL	weizen		Hund	756098100615768			1	0	
019b6fbf-c2ba-78e9-9ebc-df3800ab97fe	DT-370	Ayana	Ayana	Australian Shepherd	W	2013-04-08	0.00	NULL	019b6f8b-fc49-7070-aa3d-f9ac37d03f80			langhaar	NULL	blue merle		Hund				1	0	
019b6fbf-c2ba-7947-92a6-fad2b3b521f6	DT-389	Sissi	Sissi	Chihuahua kurzhaariger Schlag	W	2012-12-19	0.00	NULL	019b6f8b-fc48-7a6a-b558-fcebd79ab27a			kurzhaar	NULL	beige		Hund	756098100647355			1	0	
019b6fbf-c2ba-797c-9275-b634b83f972e	DT-402	Thaio	Thaio	Husky	M	2013-06-01	0.00	NULL	019b6f8b-fc49-74bb-9a82-dcb38454094b				NULL			Hund	276097209063690			1	0	
019b6fbf-c2ba-79c3-abf5-b34e44a38d78	DT-374	Diego	Diego	Mischling	M	2010-11-01	0.00	NULL	019b6f8b-fc43-7d1b-8a01-718c876c354f			halblanghaar	1	schwarz-gelb		Hund	982000161064096			1	0	
019b6fbf-c2ba-7a0d-9b40-2dcc646994fe	DT-378	Pippa	Pippa	Lagotto Romagnolo	W	2013-05-05	0.00	NULL	019b6f8b-fc49-7ecc-84f2-96ced16e30d1			lockig-gekraust	NULL	braun-weiss		Hund	380260042104911			1	0	
019b6fbf-c2ba-7a5a-985b-37d347988ee5	DT-265	Trixli	Trixli	Border Collie	H		0.00	NULL	019b6f8b-fc48-78bf-8592-81c88a51c630			halblanghaar	NULL	weiss schwarz		Hund	756097200126050			1	0	
019b6fbf-c2ba-7a60-a90d-feb363f90024	DT-392	Churro	Churro	Labrador	M	2013-07-01	0.00	NULL	019b6f8b-fc49-7c88-88e9-9b2feecead6e				NULL			Hund	756098500076993			1	0	
019b6fbf-c2ba-7aa9-b69a-8a091b90b52e	DT-387	Motzi wird noch geändert		Zwergspitz	M	2013-07-25	0.00	NULL	019b6f8b-fc49-7105-bfa1-628896240ee8			langhaar	NULL			Hund				1	0	
019b6fbf-c2ba-7ab3-85d7-ccc22dbc4d69	DT-360	Belinha	Belinha	Chihuahua kurzhaariger Schlag	W	2012-01-10	0.00	NULL	019b6f8b-fc49-7df0-8be0-cedc5e87c3a9				NULL			Hund	972274000093727			1	0	
019b6fbf-c2ba-7b1b-936e-6f5c55c014ea	DT-377	Amun	Amun	Appenzeller Sennenhund Mischling	M	2011-02-20	0.00	NULL	019b6f8b-fc49-72f4-b66d-72d9b455e119			kurzhaar	1	braun-weiss		Hund	756098100518778			1	0	
019b6fbf-c2ba-7c1e-a4fd-a28572cfbd1e	DT-382	Charlie	Charlie	Flat Coated Retriever	M	2013-06-01	0.00	NULL	019b6f8b-fc49-7063-bc25-a6db8b80aa69			langhaar	NULL	schwarz		Hund	756098100653443			1	0	
019b6fbf-c2ba-7c6c-8625-22714ab5b912	DT-397	Hera	Hera	AppenzellerxEntlebucher	W	2006-08-01	0.00	NULL	019b6f8b-fc49-7c8f-bdd3-c3f7a17034b8				1			Hund	756098100318976			1	0	
019b6fbf-c2ba-7c6c-92e2-500b54130063	DT-373	Rocky	Rocky	Appenzeller x Schäfer	M	2008-07-02	0.00	NULL	019b6f8b-fc49-7597-a875-0754cf2116fb				NULL			Hund	756098100412606			1	0	
019b6fbf-c2ba-7c98-be20-b2d184195735	DT-363	Miranda	Miranda	Papillon-Mix	W	2009-09-12	0.00	NULL	019b6f8b-fc49-7e20-98bf-9ee950d8de41				NULL	braun-schwarz		Hund	941000012418971			1	0	
019b6fbf-c2ba-7cc6-ad6e-a1c5e2f2d947	DT-369	Ayana	Ayana	Australian Shepherd	W	2013-04-08	0.00	NULL	019b6f8b-fc49-7c3e-95d2-bef3dc1bbcef			langhaar	NULL	blue merle		Hund				1	0	
